id,source,brand,product_url,title,category,gender,price,sale,description,image_url,second_hand
,scraper-bound,Bound,https://wearebound.com/products/sawyer-mohair-cardigan-sky-blue,SAWYER MOHAIR CARDIGAN - SKY BLUE,Cardigans,UNISEX,176USD,176USD,,http://wearebound.com/cdn/shop/files/1.16.25Bound1016_x.jpg?v=1737541401,False
,scraper-bound,Bound,https://wearebound.com/products/delmar-knit-sweater-azure-blue,DELMAR KNIT SWEATER - AZURE BLUE,Sweaters,UNISEX,106USD,106USD,,http://wearebound.com/cdn/shop/files/1.16.25Bound1269_x.jpg?v=1737541709,False
,scraper-bound,Bound,https://wearebound.com/products/baxter-mohair-blend-sweater-cornflower-blue,BAXTER MOHAIR BLEND SWEATER - CORNFLOWER BLUE,Sweaters,UNISEX,134USD,134USD,,http://wearebound.com/cdn/shop/files/1.16.25Bound1139_x.jpg?v=1737541152,False
,scraper-bound,Bound,https://wearebound.com/products/baxter-mohair-blend-sweater-kelly-geen,BAXTER MOHAIR BLEND SWEATER - KELLY GREEN,Sweaters,UNISEX,134USD,134USD,,http://wearebound.com/cdn/shop/files/1.16.25Bound0423_x.jpg?v=1737541269,False
,scraper-bound,Bound,https://wearebound.com/products/sustain-heavy-hoodie-heather-grey,SUSTAIN HEAVY HOODIE - HEATHER GREY,Hoodies,UNISEX,92USD,92USD,,http://wearebound.com/cdn/shop/files/1.16.25-Bound0748.jpg?v=1741108472,False
,scraper-bound,Bound,https://wearebound.com/products/sustain-heavy-hoodie-cocoa-brown,SUSTAIN HEAVY HOODIE - COCOA BROWN,Hoodies,UNISEX,92USD,92USD,,http://wearebound.com/cdn/shop/files/1.16.25-Bound0819.jpg?v=1744277500,False
,scraper-bound,Bound,https://wearebound.com/products/sustain-heavy-sweater-cocoa-brown,SUSTAIN HEAVY SWEATER - COCOA BROWN,Sweaters,UNISEX,78USD,78USD,,http://wearebound.com/cdn/shop/files/1.16.25-Bound0842.jpg?v=1744277425,False
,scraper-bound,Bound,https://wearebound.com/products/sustain-heavy-sweater-heather-grey,SUSTAIN HEAVY SWEATER - HEATHER GREY,Sweaters,UNISEX,85USD,85USD,,http://wearebound.com/cdn/shop/files/1.16.25-Bound0715.jpg?v=1741108862,False
,scraper-bound,Bound,https://wearebound.com/products/sustain-heavy-joggers-heather-grey,SUSTAIN HEAVY JOGGERS - HEATHER GREY,Joggers,UNISEX,78USD,78USD,,http://wearebound.com/cdn/shop/files/1.16.25-Bound0772.jpg?v=1741108923,False
,scraper-bound,Bound,https://wearebound.com/products/sustain-heavy-joggers-cocoa-brown,SUSTAIN HEAVY JOGGERS - COCOA BROWN,Joggers,UNISEX,106USD,106USD,,http://wearebound.com/cdn/shop/files/1.16.25-Bound0801_e1ac680a-b391-4cc0-a650-4977ee4b4df2.jpg?v=1744277500,False
,scraper-bound,Bound,https://wearebound.com/products/manhattan-denim-work-jacket-washed-black,MANHATTAN DENIM WORK JACKET - WASHED BLACK,Jackets & Coats,UNISEX,183USD,183USD,,http://wearebound.com/cdn/shop/files/52878.jpg?v=1745483848,False
,scraper-bound,Bound,https://wearebound.com/products/nylon-coach-jacket-caramel,POCKET FLEECE CARDIGAN - SAND,Cardigans,UNISEX,85USD,85USD,,http://wearebound.com/cdn/shop/files/52219.jpg?v=1732572416,False
,scraper-bound,Bound,https://wearebound.com/products/byrant-check-coat-green-navy,BYRANT CHECK WOOL COAT - GREEN / NAVY,Jackets & Coats,UNISEX,198USD,198USD,,http://wearebound.com/cdn/shop/files/50859.jpg?v=1732564086,False
,scraper-bound,Bound,https://wearebound.com/products/byrant-check-coat-brown-rust,BYRANT CHECK WOOL COAT - BROWN / RUST,Jackets & Coats,UNISEX,183USD,183USD,,http://wearebound.com/cdn/shop/files/51703.jpg?v=1732559507,False
,scraper-bound,Bound,https://wearebound.com/products/tribeca-dogtooth-wool-coat-black,TRIBECA DOGTOOTH WOOL COAT - CHARC BLACK,Jackets & Coats,UNISEX,247USD,247USD,,http://wearebound.com/cdn/shop/files/51385.jpg?v=1732573327,False
,scraper-bound,Bound,https://wearebound.com/products/lenox-check-wool-bomber,LENOX CHECK WOOL BOMBER,,UNISEX,219USD,219USD,,http://wearebound.com/cdn/shop/files/52339.jpg?v=1732572010,False
,scraper-bound,Bound,https://wearebound.com/products/chunky-twist-heavy-knit-pebble,CHUNKY TWIST HEAVY KNIT - PEBBLE,Knitwear,UNISEX,106USD,106USD,,http://wearebound.com/cdn/shop/files/52629_19670607-ec06-4a13-b03d-81b0fec64d6e.jpg?v=1732659706,False
,scraper-bound,Bound,https://wearebound.com/products/dogtooth-alpaca-1-4-zip-knit-moss,DOGTOOTH ALPACA 1/4 ZIP KNIT - MOSS,Knitwear,UNISEX,127USD,127USD,,http://wearebound.com/cdn/shop/files/51786.jpg?v=1732570673,False
,scraper-bound,Bound,https://wearebound.com/products/sunset-tye-die-knit-sweater,SUNSET TIE DYE KNIT SWEATER - ORANGE,Sweaters,UNISEX,106USD,106USD,,http://wearebound.com/cdn/shop/files/51828_495e21f9-390c-4cdd-ba58-75547ec5e396.jpg?v=1732659574,False
,scraper-bound,Bound,https://wearebound.com/products/lambswool-stripe-1-4-zip-ingido,LAMBSWOOL STRIPE 1/4 ZIP - INGIDO,,UNISEX,120USD,120USD,,http://wearebound.com/cdn/shop/files/52403_628e7999-2c9b-4685-ba14-c77631849da0.jpg?v=1732571892,False
,scraper-bound,Bound,https://wearebound.com/products/half-button-panel-acid-washed-pullover-navy,HALF BUTTON PANEL ACID WASHED PULLOVER - NAVY,,UNISEX,92USD,92USD,,http://wearebound.com/cdn/shop/files/52676.jpg?v=1732571653,False
,scraper-bound,Bound,https://wearebound.com/products/half-button-panel-acid-washed-pullover-cardinal,HALF BUTTON PANEL ACID WASHED PULLOVER - CARDINAL,,UNISEX,92USD,92USD,,http://wearebound.com/cdn/shop/files/51486_cropped.jpg?v=1732613073,False
,scraper-bound,Bound,https://wearebound.com/products/half-button-panel-acid-washed-pullover-green,HALF BUTTON PANEL ACID WASHED PULLOVER - GREEN,,UNISEX,92USD,92USD,,http://wearebound.com/cdn/shop/files/51249_13e23e41-3276-4f97-9eb5-c8ce0f6cdfca.jpg?v=1732571162,False
,scraper-bound,Bound,https://wearebound.com/products/canvas-cargo-trouser-short-zip-offs-black,CANVAS CARGO TROUSER + SHORT ZIP OFFS - BLACK,Trousers,UNISEX,85USD,85USD,,http://wearebound.com/cdn/shop/files/44067.jpg?v=1732573918,False
,scraper-bound,Bound,https://wearebound.com/products/canvas-cargo-trouser-short-zip-offs-army-green,CANVAS CARGO TROUSER + SHORT ZIP OFFS - ARMY GREEN,Trousers,UNISEX,92USD,92USD,,http://wearebound.com/cdn/shop/files/44151.jpg?v=1732573965,False
,scraper-bound,Bound,https://wearebound.com/products/tapered-double-pleat-trouser-grey,TAPERED DOUBLE PLEAT TROUSER - GREY,Trousers,UNISEX,92USD,92USD,,http://wearebound.com/cdn/shop/files/52475.jpg?v=1732573003,False
,scraper-bound,Bound,https://wearebound.com/products/tapered-double-pleat-trouser-stone,TAPERED DOUBLE PLEAT TROUSER - STONE,Trousers,UNISEX,113USD,113USD,,http://wearebound.com/cdn/shop/files/52429.jpg?v=1732573062,False
,scraper-bound,Bound,https://wearebound.com/products/herringbone-wool-trouser-olive,HERRINGBONE WOOL TROUSER - OLIVE,Trousers,UNISEX,113USD,113USD,,http://wearebound.com/cdn/shop/files/53186_cropped.jpg?v=1732614546,False
,scraper-bound,Bound,https://wearebound.com/products/herringbone-wool-trouser-charcoal,HERRINGBONE WOOL TROUSER - CHARCOAL,Trousers,UNISEX,113USD,113USD,,http://wearebound.com/cdn/shop/files/53257.jpg?v=1732571769,False
,scraper-bound,Bound,https://wearebound.com/products/classic-coach-jacket-black,CLASSIC COACH JACKET - BLACK,Jackets & Coats,UNISEX,99USD,99USD,,http://wearebound.com/cdn/shop/files/51251.jpg?v=1732570365,False
,scraper-bound,Bound,https://wearebound.com/products/bomber-fleece-cardigan-black,BOMBER FLEECE CARDIGAN - BLACK,Cardigans,UNISEX,99USD,99USD,,http://wearebound.com/cdn/shop/files/52049.jpg?v=1732559319,False
,scraper-bound,Bound,https://wearebound.com/products/windsor-wool-jacket-walnut,WINDSOR WOOL JACKET - WALNUT,Jackets & Coats,UNISEX,155USD,155USD,,http://wearebound.com/cdn/shop/files/53048_4110110c-32b1-4182-b245-eb9f384cffdf.jpg?v=1732573478,False
,scraper-bound,Bound,https://wearebound.com/products/berkeley-varsity-cardigan-navy-yellow,BERKELEY VARSITY CARDIGAN - NAVY / YELLOW,Cardigans,UNISEX,71USD,71USD,,http://wearebound.com/cdn/shop/files/51956_8336769e-9813-4b35-a462-464c2e6adebc_1.jpg?v=1732659492,False
,scraper-bound,Bound,https://wearebound.com/products/textured-duty-tee-charcoal,TEXTURED DUTY TEE - CHARCOAL,T-Shirts,UNISEX,64USD,64USD,,http://wearebound.com/cdn/shop/files/51991.jpg?v=1732573240,False
,scraper-bound,Bound,https://wearebound.com/products/textured-duty-tee-ecru,TEXTURED DUTY TEE - ECRU,T-Shirts,UNISEX,50USD,50USD,,http://wearebound.com/cdn/shop/files/50853.jpg?v=1732573280,False
,scraper-bound,Bound,https://wearebound.com/products/ortega-woven-polo,ORTEGA WOVEN POLO,Polos,UNISEX,64USD,64USD,,http://wearebound.com/cdn/shop/files/52502.jpg?v=1732572333,False
,scraper-bound,Bound,https://wearebound.com/products/angling-club-workwear-canvas-jacket-blue,ANGLING CLUB WORKWEAR CANVAS JACKET - BLUE,Jackets & Coats,UNISEX,99USD,99USD,,http://wearebound.com/cdn/shop/files/53551.jpg?v=1765897394,False
,scraper-bound,Bound,https://wearebound.com/products/quilted-trouser-army-green,QUILTED TROUSER - ARMY GREEN,Trousers,UNISEX,120USD,120USD,,http://wearebound.com/cdn/shop/files/52198_f03b72cc-acad-490c-8249-aaa9342c28ea.jpg?v=1732572495,False
,scraper-bound,Bound,https://wearebound.com/products/angling-club-roll-neck-jersey-sweater-charcoal,ANGLING CLUB ROLL NECK JERSEY SWEATER - CHARCOAL,Sweaters,UNISEX,71USD,71USD,,http://wearebound.com/cdn/shop/files/52289.jpg?v=1732559573,False
,scraper-bound,Bound,https://wearebound.com/products/chelsea-quilted-vest-sand,CHELSEA QUILTED VEST - SAND,,UNISEX,64USD,64USD,,http://wearebound.com/cdn/shop/files/53476_copy.jpg?v=1732659076,False
,scraper-bound,Bound,https://wearebound.com/products/chelsea-quilted-vest-navy,CHELSEA QUILTED VEST - NAVY,,UNISEX,64USD,64USD,,http://wearebound.com/cdn/shop/files/52769.jpg?v=1732564176,False
,scraper-bound,Bound,https://wearebound.com/products/classic-coach-jacket-caramel,CLASSIC COACH JACKET - CARAMEL,Jackets & Coats,UNISEX,92USD,92USD,,http://wearebound.com/cdn/shop/files/51539.jpg?v=1732570546,False
,scraper-bound,Bound,https://wearebound.com/products/acid-wash-workwear-zip-up-brown,ACID WASH WORKWEAR ZIP UP OVERSHIRT - BROWN,Overshirts,UNISEX,71USD,71USD,,http://wearebound.com/cdn/shop/files/51164_da84c320-91db-4637-82e6-eb4fa37dc111.jpg?v=1732659399,False
,scraper-bound,Bound,https://wearebound.com/products/ronnie-mohair-cardigan-navy,RONNIE MOHAIR CARDIGAN - NAVY,Cardigans,UNISEX,176USD,176USD,,http://wearebound.com/cdn/shop/files/50900.jpg?v=1732572891,False
,scraper-bound,Bound,https://wearebound.com/products/ronnie-mohair-cardigan-brown,RONNIE MOHAIR CARDIGAN - BROWN,Cardigans,UNISEX,127USD,127USD,,http://wearebound.com/cdn/shop/files/51012.jpg?v=1732572740,False
,scraper-bound,Bound,https://wearebound.com/products/harvard-reverse-fleece-cardigan-bottle-green,HARVARD REVERSE FLEECE CARDIGAN - BOTTLE GREEN,Cardigans,UNISEX,127USD,127USD,,http://wearebound.com/cdn/shop/files/106107x.jpg?v=1710870926,False
,scraper-bound,Bound,https://wearebound.com/products/ronnie-dog-knit-navy,RONNIE DOG KNIT - NAVY,Knitwear,UNISEX,50USD,50USD,,http://wearebound.com/cdn/shop/files/50975.jpg?v=1732572694,False
,scraper-bound,Bound,https://wearebound.com/products/ronnie-dog-knit-brown,RONNIE DOG KNIT - BROWN,Knitwear,UNISEX,50USD,50USD,,http://wearebound.com/cdn/shop/files/51055.jpg?v=1732572523,False
,scraper-bound,Bound,https://wearebound.com/products/alpaca-link-scarf-black,ALPACA LINK SCARF - BLACK,,UNISEX,57USD,57USD,,http://wearebound.com/cdn/shop/files/51453.jpg?v=1732573682,False
,scraper-bound,Bound,https://wearebound.com/products/mohair-link-cardigan-black,MOHAIR LINK CARDIGAN - BLACK,Cardigans,UNISEX,99USD,99USD,,http://wearebound.com/cdn/shop/files/52708.jpg?v=1732572212,False
,scraper-bound,Bound,https://wearebound.com/products/boucle-hand-embroidery-link-knit-black,BOUCLE HAND EMBROIDERY LINK KNIT - BLACK,Knitwear,UNISEX,99USD,99USD,,http://wearebound.com/cdn/shop/files/53234_cropped.jpg?v=1732615064,False
,scraper-bound,Bound,https://wearebound.com/products/baxter-mohair-knit-walnut-brown,BAXTER MOHAIR BLEND SWEATER - WALNUT BROWN,Sweaters,UNISEX,134USD,134USD,,http://wearebound.com/cdn/shop/files/51603_bf766765-7f9c-4475-84fb-3c5cb97af8d0.jpg?v=1731923874,False
,scraper-bound,Bound,https://wearebound.com/products/crosby-wool-polo-collar-knit,CROSBY WOOL POLO COLLAR KNIT,Knitwear,UNISEX,134USD,134USD,,http://wearebound.com/cdn/shop/files/52133.jpg?v=1732570572,False
,scraper-bound,Bound,https://wearebound.com/products/orbison-wool-polo-collar-knit,ORBISON WOOL POLO COLLAR KNIT,Knitwear,UNISEX,134USD,134USD,,http://wearebound.com/cdn/shop/files/51725.jpg?v=1732572273,False
,scraper-bound,Bound,https://wearebound.com/products/finn-1-4-zip-dogtooth-knit-polo,FINN 1/4 ZIP DOGTOOTH KNIT POLO,Knitwear,UNISEX,92USD,92USD,,http://wearebound.com/cdn/shop/files/52538.jpg?v=1732571006,False
,scraper-bound,Bound,https://wearebound.com/products/allpress-x-bound-cup-of-joe-tee-espresso-brown,ALLPRESS X BOUND 'CUP OF JOE' TEE - ESPRESSO BROWN,T-Shirts,UNISEX,64USD,64USD,,http://wearebound.com/cdn/shop/files/53672_eed6d2d5-6e4b-4a03-bd83-67636c2956e1.jpg?v=1733909168,False
,scraper-bound,Bound,https://wearebound.com/products/allpress-x-bound-joe-canvas-chore-jacket,ALLPRESS X BOUND 'JOE' CANVAS CHORE JACKET,Jackets & Coats,UNISEX,57USD,57USD,,http://wearebound.com/cdn/shop/files/53637.jpg?v=1750614720,False
,scraper-bound,Bound,https://wearebound.com/products/allpress-x-bound-joe-heavy-canvas-bowling-shirt,ALLPRESS X BOUND 'JOE' HEAVY CANVAS BOWLING SHIRT,Shirts,UNISEX,106USD,106USD,,http://wearebound.com/cdn/shop/files/53732.jpg?v=1733324230,False
,scraper-bound,Bound,https://wearebound.com/products/allpress-x-bound-joe-heavy-utility-apron,ALLPRESS X BOUND 'JOE' HEAVY UTILITY APRON,,UNISEX,60USD,60USD,,http://wearebound.com/cdn/shop/files/53746_dc646f0f-939f-4b67-95aa-6df26af140a8.jpg?v=1733324257,False
,scraper-bound,Bound,https://wearebound.com/products/not-there-american-psycho-knit-sweater,NOT THERE KNIT SWEATER,Sweaters,UNISEX,99USD,99USD,,http://wearebound.com/cdn/shop/files/41114.jpg?v=1728661190,False
,scraper-bound,Bound,https://wearebound.com/products/paisley-wool-gradad-cardigan,PAISLEY WOOL GRANDAD CARDIGAN,Cardigans,UNISEX,148USD,148USD,,http://wearebound.com/cdn/shop/files/43607.jpg?v=1728893324,False
,scraper-bound,Bound,https://wearebound.com/products/fisherman-knit-sweater-acid-washed-navy,FISHERMAN RIBBED KNIT SWEATER - ACID WASHED NAVY,Sweaters,UNISEX,106USD,106USD,,http://wearebound.com/cdn/shop/files/41104.jpg?v=1728894717,False
,scraper-bound,Bound,https://wearebound.com/products/acid-washed-crewneck-sweater-agave,ACID WASHED CREWNECK SWEATER - AGAVE,Sweaters,UNISEX,134USD,134USD,,http://wearebound.com/cdn/shop/files/42309.jpg?v=1728894870,False
,scraper-bound,Bound,https://wearebound.com/products/navy-acid-washed-half-zip-knit-pullover,NAVY ACID WASHED HALF ZIP KNIT PULLOVER,Knitwear,UNISEX,138USD,138USD,,http://wearebound.com/cdn/shop/files/41930-2.jpg?v=1731946712,False
,scraper-bound,Bound,https://wearebound.com/products/polka-retro-button-knit-apple,POLKA RETRO BUTTON KNIT - APPLE,Knitwear,UNISEX,127USD,127USD,,http://wearebound.com/cdn/shop/files/41648.jpg?v=1728896298,False
,scraper-bound,Bound,https://wearebound.com/products/charcoal-acid-wash-knit-vest,CHARCOAL ACID WASH KNIT VEST,Knitwear,UNISEX,120USD,120USD,,http://wearebound.com/cdn/shop/files/41165.jpg?v=1728896379,False
,scraper-bound,Bound,https://wearebound.com/products/chain-full-zip-knit-polo-navy,CHAIN FULL ZIP KNIT POLO - NAVY,Knitwear,UNISEX,99USD,99USD,,http://wearebound.com/cdn/shop/files/41801.jpg?v=1728896490,False
,scraper-bound,Bound,https://wearebound.com/products/manhattan-denim-work-jacket-mid-blue,MANHATTAN DENIM WORK JACKET - MID BLUE,Jackets & Coats,UNISEX,183USD,183USD,,http://wearebound.com/cdn/shop/files/53274x.jpg?v=1774953111,False
,scraper-bound,Bound,https://wearebound.com/products/williamsburg-denim-jean-light-blue,WILLIAMSBURG DENIM JEAN - LIGHT BLUE,,UNISEX,127USD,127USD,,http://wearebound.com/cdn/shop/files/51877.jpg?v=1731694116,False
,scraper-bound,Bound,https://wearebound.com/products/union-denim-jean-light-blue,UNION DENIM JEAN - LIGHT BLUE,,UNISEX,127USD,127USD,,http://wearebound.com/cdn/shop/files/51307.jpg?v=1731693566,False
,scraper-bound,Bound,https://wearebound.com/products/union-denim-jean-mid-blue,UNION DENIM JEAN - MID BLUE,,UNISEX,127USD,127USD,,http://wearebound.com/cdn/shop/files/51343.jpg?v=1731693764,False
,scraper-bound,Bound,https://wearebound.com/products/union-denim-jean-petrol-indigo,UNION DENIM JEAN - PETROL INDIGO,,UNISEX,127USD,127USD,,http://wearebound.com/cdn/shop/files/51636.jpg?v=1731694144,False
,scraper-bound,Bound,https://wearebound.com/products/sawyer-mohair-cardigan-brown,SAWYER MOHAIR CARDIGAN - BROWN,Cardigans,UNISEX,134USD,134USD,,http://wearebound.com/cdn/shop/files/41139-2.jpg?v=1696492302,False
,scraper-bound,Bound,https://wearebound.com/products/green-stripe-chunky-oversized-knit-rib-sweater,GREEN STRIPE CHUNKY KNIT RIB OVERSIZED SWEATER,Sweaters,UNISEX,148USD,148USD,,http://wearebound.com/cdn/shop/files/40643-2.jpg?v=1696492394,False
,scraper-bound,Bound,https://wearebound.com/products/baxter-mohair-jumper-grey,BAXTER MOHAIR BLEND SWEATER - GREY,Sweaters,UNISEX,134USD,134USD,,http://wearebound.com/cdn/shop/files/39057-2.jpg?v=1696492373,False
,scraper-bound,Bound,https://wearebound.com/products/baxter-mohair-jumper-bottle-green,BAXTER MOHAIR BLEND SWEATER - BOTTLE GREEN,Sweaters,UNISEX,134USD,134USD,,http://wearebound.com/cdn/shop/files/39491-2.jpg?v=1696492344,False
,scraper-bound,Bound,https://wearebound.com/products/baxter-mohair-jumper-black,BAXTER MOHAIR BLEND SWEATER - BLACK,Sweaters,UNISEX,134USD,134USD,,http://wearebound.com/cdn/shop/files/40304-2.jpg?v=1696492323,False
,scraper-bound,Bound,https://wearebound.com/products/baxter-mohair-blend-sweater,BAXTER MOHAIR BLEND SWEATER - RUST,Sweaters,UNISEX,99USD,99USD,,http://wearebound.com/cdn/shop/files/39311-2.jpg?v=1696926004,False
,scraper-bound,Bound,https://wearebound.com/products/khaki-straight-work-pant,KHAKI STRAIGHT WORK PANT,Trousers,UNISEX,71USD,71USD,,http://wearebound.com/cdn/shop/files/40039-2_4421e968-4621-4e2b-ab3e-7a246fc2091e.jpg?v=1696493555,False
,scraper-bound,Bound,https://wearebound.com/products/wool-textured-cropped-trouser,WOOL TEXTURED CROPPED TROUSER,Trousers,UNISEX,106USD,106USD,,http://wearebound.com/cdn/shop/files/40169-2.jpg?v=1696494696,False
,scraper-bound,Bound,https://wearebound.com/products/mushroom-corduroy-trousers,MUSHROOM CORDUROY TROUSERS,Trousers,UNISEX,78USD,78USD,,http://wearebound.com/cdn/shop/files/42565-2.jpg?v=1696929746,False
,scraper-bound,Bound,https://wearebound.com/products/cedar-brown-corduroy-trousers,CEDAR BROWN CORDUROY TROUSERS,Trousers,UNISEX,78USD,78USD,,http://wearebound.com/cdn/shop/files/42761-2.jpg?v=1696929379,False
,scraper-bound,Bound,https://wearebound.com/products/ocean-navy-corduroy-trousers,OCEAN NAVY CORDUROY TROUSERS,Trousers,UNISEX,78USD,78USD,,http://wearebound.com/cdn/shop/files/42743-2_navy.jpg?v=1696946414,False
,scraper-bound,Bound,https://wearebound.com/products/pine-green-corduroy-trousers,PINE GREEN CORDUROY TROUSERS,Trousers,UNISEX,71USD,71USD,,http://wearebound.com/cdn/shop/files/42743-2.jpg?v=1696929457,False
,scraper-bound,Bound,https://wearebound.com/products/midnight-black-cord-trousers,MIDNIGHT BLACK CORDUROY TROUSERS,Trousers,UNISEX,78USD,78USD,,http://wearebound.com/cdn/shop/files/39426-2.jpg?v=1696846368,False
,scraper-bound,Bound,https://wearebound.com/products/barley-cream-cord-trousers,BARLEY CREAM CORDUROY TROUSERS,Trousers,UNISEX,78USD,78USD,,http://wearebound.com/cdn/shop/files/42416-2.jpg?v=1696929545,False
,scraper-bound,Bound,https://wearebound.com/products/marble-wool-overshirt-mustard,MARBLE WOOL OVERSHIRT - MUSTARD,Overshirts,UNISEX,85USD,85USD,,http://wearebound.com/cdn/shop/files/41559.jpg?v=1729068847,False
,scraper-bound,Bound,https://wearebound.com/products/70s-heavy-knit-fluffy-polo-toffee-blend,70S HEAVY KNIT FLUFFY POLO - TOFFEE BLEND,Knitwear,UNISEX,64USD,64USD,,http://wearebound.com/cdn/shop/files/43220.jpg?v=1728895161,False
,scraper-bound,Bound,https://wearebound.com/products/chain-full-zip-knit-polo-ash,CHAIN FULL ZIP KNIT POLO - ASH,Knitwear,UNISEX,99USD,99USD,,http://wearebound.com/cdn/shop/files/41487.jpg?v=1728896606,False
,scraper-bound,Bound,https://wearebound.com/products/slate-straight-work-pant,SLATE STRAIGHT WORK PANT,Trousers,UNISEX,78USD,78USD,,http://wearebound.com/cdn/shop/files/41298.jpg?v=1728557560,False
,scraper-bound,Bound,https://wearebound.com/products/brown-straight-work-pant,BROWN STRAIGHT WORK PANT,Trousers,UNISEX,78USD,78USD,,http://wearebound.com/cdn/shop/files/41253.jpg?v=1728557717,False
,scraper-bound,Bound,https://wearebound.com/products/wide-leg-corduroy-trouser-pecan-brown,RELAXED CORDUROY TROUSER - PECAN BROWN,Trousers,UNISEX,106USD,106USD,,http://wearebound.com/cdn/shop/files/42088.jpg?v=1728560338,False
,scraper-bound,Bound,https://wearebound.com/products/wide-leg-corduroy-trouser-light-cream,RELAXED CORDUROY TROUSER - LIGHT CREAM,Trousers,UNISEX,106USD,106USD,,http://wearebound.com/cdn/shop/files/42019.jpg?v=1728560475,False
,scraper-bound,Bound,https://wearebound.com/products/wide-leg-corduroy-trouser-dallas-blue,RELAXED CORDUROY TROUSER - DALLAS BLUE,Trousers,UNISEX,71USD,71USD,,http://wearebound.com/cdn/shop/files/42690.jpg?v=1728560670,False
,scraper-bound,Bound,https://wearebound.com/products/dogtooth-smart-trouser-fox-brown,DOGTOOTH SMART TROUSER - FOX BROWN,Trousers,UNISEX,113USD,113USD,,http://wearebound.com/cdn/shop/files/53151.jpg?v=1729070939,False
,scraper-bound,Bound,https://wearebound.com/products/dogtooth-smart-trouser-slate-grey,DOGTOOTH SMART TROUSER - SLATE GREY,Trousers,UNISEX,113USD,113USD,,http://wearebound.com/cdn/shop/files/52991.jpg?v=1729070871,False
,scraper-bound,Bound,https://wearebound.com/products/hunter-check-half-button-shirt,HUNTER CHECK HALF BUTTON SHIRT,Shirts,UNISEX,106USD,106USD,,http://wearebound.com/cdn/shop/files/41651.jpg?v=1728563004,False
,scraper-bound,Bound,https://wearebound.com/products/sutton-dogtooth-zip-bomber,SUTTON DOGTOOTH ZIP BOMBER JACKET,Jackets & Coats,UNISEX,99USD,99USD,,http://wearebound.com/cdn/shop/files/43205_bf07916e-2ecc-4f10-bf46-6bb1276e9bc7.jpg?v=1728564675,False
,scraper-bound,Bound,https://wearebound.com/products/sutton-dogtooth-zip-overshirt,SUTTON DOGTOOTH ZIP OVERSHIRT,Overshirts,UNISEX,99USD,99USD,,http://wearebound.com/cdn/shop/files/41961.jpg?v=1728563515,False
,scraper-bound,Bound,https://wearebound.com/products/striker-pleated-bowling-shirt-coal-tencel,STRIKER PLEATED BOWLING SHIRT - COAL TENCEL,Shirts,UNISEX,106USD,106USD,,http://wearebound.com/cdn/shop/files/42922.jpg?v=1728563619,False
,scraper-bound,Bound,https://wearebound.com/products/lilac-retro-stripe-sweater,LILAC RETRO STRIPE SWEATER,Sweaters,UNISEX,78USD,78USD,,http://wearebound.com/cdn/shop/files/43783x.jpg?v=1729093846,False
,scraper-bound,Bound,https://wearebound.com/products/reverse-fleece-grid-sweater-bottle-green,REVERSE FLEECE GRID SWEATER - BOTTLE GREEN,Sweaters,UNISEX,120USD,120USD,,http://wearebound.com/cdn/shop/files/43364.jpg?v=1728564616,False
,scraper-bound,Bound,https://wearebound.com/products/reverse-fleece-grid-sweater-navy,REVERSE FLEECE GRID SWEATER - NAVY,Sweaters,UNISEX,120USD,120USD,,http://wearebound.com/cdn/shop/files/43403.jpg?v=1728660676,False
,scraper-bound,Bound,https://wearebound.com/products/reverse-fleece-grid-straight-joggers-bottle-green,REVERSE FLEECE GRID STRAIGHT JOGGERS - BOTTLE GREEN,Joggers,UNISEX,78USD,78USD,,http://wearebound.com/cdn/shop/files/43699.jpg?v=1728660782,False
,scraper-bound,Bound,https://wearebound.com/products/salford-lads-club-knit-sweater,SALFORD LADS CLUB KNIT SWEATER,Sweaters,UNISEX,99USD,99USD,,http://wearebound.com/cdn/shop/files/41827.jpg?v=1728661055,False
,scraper-bound,Bound,https://wearebound.com/products/reverse-fleece-grid-straight-joggers-navy,REVERSE FLEECE GRID STRAIGHT JOGGERS - NAVY,Joggers,UNISEX,78USD,78USD,,http://wearebound.com/cdn/shop/files/43619.jpg?v=1728660910,False
,scraper-bound,Bound,https://wearebound.com/products/nyc-skyrise-knit-sweater,NYC SKYRISE KNIT SWEATER,Sweaters,UNISEX,99USD,99USD,,http://wearebound.com/cdn/shop/files/43078.jpg?v=1728661120,False
,scraper-bound,Bound,https://wearebound.com/products/wool-retro-rugby-polo-royal,WOOL RETRO RUGBY POLO - ROYAL,Polos,UNISEX,99USD,99USD,,http://wearebound.com/cdn/shop/files/42249.jpg?v=1728662022,False
,scraper-bound,Bound,https://wearebound.com/products/aztec-cropped-zip-knit-polo-maroon,AZTEC CROPPED ZIP KNIT POLO - MAROON,Knitwear,UNISEX,92USD,92USD,,http://wearebound.com/cdn/shop/files/43315_c0f67ac7-06e8-4d4c-aae6-b4026b302947.jpg?v=1728662137,False
,scraper-bound,Bound,https://wearebound.com/products/aztec-cropped-zip-knit-polo-stone,AZTEC CROPPED ZIP KNIT POLO - STONE,Knitwear,UNISEX,92USD,92USD,,http://wearebound.com/cdn/shop/files/42587.jpg?v=1728662240,False
